timestamp,raw_current,current,raw_voltage,voltage,rpm,temperature,status,power_consumption
2025-03-15 21:00:00,411,0.203,1016,219.03,1101,32.28,1,44.95
2025-03-15 22:00:00,408,0.204,996,213.95,1220,34.33,1,44.97
2025-03-15 23:00:00,419,0.212,992,213.24,1158,32.2,0,-0.8
2025-03-16 00:00:00,442,0.217,1022,220.21,1139,25.73,1,47.31
2025-03-16 01:00:00,417,0.21,991,213.37,1131,30.65,0,-0.06
2025-03-16 02:00:00,424,0.212,1005,215.61,1137,26.87,1,45.92
2025-03-16 03:00:00,432,0.23,1014,218.23,1191,30.3,1,49.61
2025-03-16 04:00:00,400,0.2,1004,215.94,1187,30.19,0,0.06
2025-03-16 05:00:00,420,0.216,1013,217.34,1240,28.83,0,0.51
2025-03-16 06:00:00,438,0.223,1004,215.16,1184,27.94,0,-2.01
2025-03-16 07:00:00,437,0.213,1020,218.33,1175,28.94,1,46.52
2025-03-16 08:00:00,428,0.206,1003,215.5,1227,29.33,1,44.07
2025-03-16 09:00:00,425,0.214,1003,215.62,1112,29.74,1,44.38
2025-03-16 10:00:00,419,0.216,995,214.18,1138,30.21,1,46.78
2025-03-16 11:00:00,412,0.207,1003,216.06,1122,31.17,1,45.13
2025-03-16 12:00:00,408,0.204,1006,216.08,1209,29.37,1,44.33
2025-03-16 13:00:00,401,0.199,1007,216.46,1206,32.56,1,43.7
2025-03-16 14:00:00,404,0.195,1009,216.56,1191,29.92,1,42.63
2025-03-16 15:00:00,420,0.205,1006,216.33,1241,31.85,1,43.65
2025-03-16 16:00:00,432,0.208,1005,216.56,1244,29.39,1,45.74
2025-03-16 17:00:00,426,0.207,1029,221.29,1123,35.49,1,46.81
2025-03-16 18:00:00,426,0.21,1028,221.6,1133,30.93,1,45.53
2025-03-16 19:00:00,404,0.206,1021,219.99,1211,33.27,1,46.17
2025-03-16 20:00:00,418,0.207,998,215.3,1237,28.61,1,44.23
2025-03-16 21:00:00,439,0.221,1016,218.5,1217,29.11,0,0.61
2025-03-16 22:00:00,432,0.217,1022,219.46,1248,29.5,0,0.15
2025-03-16 23:00:00,415,0.21,999,215.1,1106,34.95,1,45.0
2025-03-17 00:00:00,433,0.211,1006,216.1,1189,29.57,1,46.21
2025-03-17 01:00:00,391,0.201,1025,220.67,1112,28.35,1,43.98
2025-03-17 02:00:00,409,0.197,1006,215.96,1179,32.6,0,1.08
2025-03-17 03:00:00,404,0.2,1007,216.09,1129,30.12,0,1.24
2025-03-17 04:00:00,441,0.22,1012,218.19,1232,29.56,0,-0.55
2025-03-17 05:00:00,393,0.2,1023,219.44,1115,28.78,0,-0.17
2025-03-17 06:00:00,411,0.212,997,214.87,1249,30.98,1,45.26
2025-03-17 07:00:00,439,0.223,1002,215.72,1139,32.13,0,0.38
2025-03-17 08:00:00,427,0.221,1012,217.63,1136,31.58,1,49.31
2025-03-17 09:00:00,412,0.202,1009,215.99,1177,29.04,1,41.93
2025-03-17 10:00:00,448,0.23,1011,218.11,1115,28.02,1,48.74
2025-03-17 11:00:00,415,0.213,1012,217.11,1142,21.96,1,46.07
2025-03-17 12:00:00,440,0.208,1024,220.64,1162,28.11,1,46.08
2025-03-17 13:00:00,400,0.199,992,212.93,1114,29.26,1,41.41
2025-03-17 14:00:00,417,0.212,1023,219.56,1236,29.88,1,46.62
2025-03-17 15:00:00,445,0.22,1022,220.06,1164,29.46,1,47.66
2025-03-17 16:00:00,391,0.19,1006,216.56,1143,35.6,1,40.71
2025-03-17 17:00:00,448,0.235,1008,216.15,1119,30.98,1,51.97
2025-03-17 18:00:00,397,0.199,1019,219.8,1218,27.52,1,43.41
2025-03-17 19:00:00,418,0.21,1012,217.48,1211,31.31,1,45.24
2025-03-17 20:00:00,400,0.193,1004,215.89,1222,30.78,0,0.13
2025-03-17 21:00:00,426,0.21,1003,215.5,1179,27.9,1,46.33
2025-03-17 22:00:00,407,0.199,991,212.51,1199,30.58,1,42.25
2025-03-17 23:00:00,444,0.227,1028,221.39,1105,31.06,0,-0.56
2025-03-18 00:00:00,439,0.222,1007,216.65,1182,32.05,0,0.58
2025-03-18 01:00:00,403,0.199,995,213.52,1130,26.45,1,43.23
2025-03-18 02:00:00,443,0.224,1021,219.99,1165,31.3,0,1.14
2025-03-18 03:00:00,399,0.198,1010,217.18,1117,32.82,0,-0.04
2025-03-18 04:00:00,424,0.213,1029,221.27,1127,33.78,0,0.48
2025-03-18 05:00:00,398,0.2,1017,219.54,1167,27.55,1,44.73
2025-03-18 06:00:00,424,0.214,1016,217.64,1213,29.71,0,0.18
2025-03-18 07:00:00,400,0.201,991,212.25,1157,29.9,1,44.09
2025-03-18 08:00:00,433,0.219,1022,219.03,1228,31.35,1,48.53
2025-03-18 09:00:00,401,0.207,1005,216.26,1138,29.67,1,46.6
2025-03-18 10:00:00,392,0.199,1028,220.84,1205,28.57,1,44.91
2025-03-18 11:00:00,442,0.219,1011,217.23,1100,30.43,1,45.71
2025-03-18 12:00:00,428,0.214,1002,214.96,1174,29.32,1,45.5
2025-03-18 13:00:00,403,0.208,991,213.9,1187,31.12,1,42.8
2025-03-18 14:00:00,445,0.223,1003,216.65,1241,28.38,1,47.69
2025-03-18 15:00:00,417,0.207,1027,221.25,1249,27.96,1,45.35
2025-03-18 16:00:00,400,0.197,1017,217.9,1159,32.63,0,0.87
2025-03-18 17:00:00,428,0.215,996,213.9,1229,34.55,1,45.63
2025-03-18 18:00:00,414,0.203,1007,216.92,1209,33.64,1,45.37
2025-03-18 19:00:00,410,0.211,1025,220.35,1118,29.86,1,45.92
2025-03-18 20:00:00,399,0.194,1025,220.83,1161,32.11,1,42.62
2025-03-18 21:00:00,432,0.223,993,214.12,1170,28.63,1,46.59
2025-03-18 22:00:00,404,0.201,1019,220.04,1210,31.02,1,45.58
2025-03-18 23:00:00,408,0.199,1013,217.47,1232,28.83,0,1.58
2025-03-19 00:00:00,437,0.219,1009,216.98,1171,32.51,0,-0.13
2025-03-19 01:00:00,411,0.201,1020,219.08,1177,32.25,0,-1.48
2025-03-19 02:00:00,410,0.205,1013,216.79,1199,34.15,0,-0.21
2025-03-19 03:00:00,449,0.222,996,214.49,1170,29.54,0,0.23
2025-03-19 04:00:00,441,0.225,1015,218.51,1106,33.16,0,-0.63
2025-03-19 05:00:00,433,0.217,1002,215.16,1149,31.01,0,2.35
2025-03-19 06:00:00,421,0.205,997,213.56,1145,30.15,1,45.51
2025-03-19 07:00:00,439,0.217,994,213.52,1171,30.67,1,44.48
2025-03-19 08:00:00,412,0.21,1002,215.8,1175,33.4,1,44.06
2025-03-19 09:00:00,402,0.207,1018,219.54,1173,29.74,1,46.0
2025-03-19 10:00:00,394,0.197,1009,216.58,1241,29.84,1,41.55
2025-03-19 11:00:00,393,0.191,1003,216.2,1172,25.87,1,41.54
2025-03-19 12:00:00,417,0.214,1021,219.83,1201,29.71,1,47.0
2025-03-19 13:00:00,403,0.205,1016,218.65,1193,30.53,0,-0.04
2025-03-19 14:00:00,397,0.205,1014,217.36,1168,28.48,1,45.59
2025-03-19 15:00:00,398,0.2,993,212.87,1164,27.98,1,44.48
2025-03-19 16:00:00,446,0.22,1010,216.73,1161,26.3,1,48.16
2025-03-19 17:00:00,440,0.223,1007,216.34,1119,28.83,1,46.94
2025-03-19 18:00:00,424,0.214,1028,221.92,1143,32.84,1,47.55
2025-03-19 19:00:00,426,0.21,1004,215.53,1161,27.04,0,-0.58
2025-03-19 20:00:00,410,0.206,1027,221.19,1206,31.58,1,47.56
2025-03-19 21:00:00,447,0.223,1013,217.56,1224,31.76,1,49.11
2025-03-19 22:00:00,407,0.207,997,214.59,1144,34.91,1,44.87
2025-03-19 23:00:00,422,0.213,1017,218.62,1110,32.08,1,47.32
2025-03-20 00:00:00,397,0.193,1010,217.24,1187,31.91,1,41.94
2025-03-20 01:00:00,440,0.214,1005,216.26,1145,30.74,1,47.58
2025-03-20 02:00:00,438,0.219,1005,215.95,1211,30.0,0,-0.57
2025-03-20 03:00:00,406,0.203,1024,220.35,1180,31.7,1,45.73
2025-03-20 04:00:00,432,0.22,1006,216.91,1131,32.5,0,1.59
2025-03-20 05:00:00,420,0.213,998,214.19,1197,30.34,0,-0.81
2025-03-20 06:00:00,423,0.219,1024,220.75,1104,32.58,0,0.34
2025-03-20 07:00:00,395,0.195,1018,218.74,1128,35.77,1,43.11
2025-03-20 08:00:00,411,0.203,1028,220.83,1147,30.14,0,-1.07
2025-03-20 09:00:00,403,0.197,1007,216.85,1115,30.2,1,41.29
2025-03-20 10:00:00,392,0.2,1001,215.04,1171,29.82,1,42.04
2025-03-20 11:00:00,401,0.201,1008,216.88,1128,30.27,1,43.46
2025-03-20 12:00:00,425,0.203,1011,217.48,1145,32.45,1,44.62
2025-03-20 13:00:00,401,0.202,1004,214.82,1122,30.17,1,42.92
2025-03-20 14:00:00,434,0.218,990,213.06,1193,30.38,1,48.45
2025-03-20 15:00:00,391,0.195,991,212.34,1213,29.5,1,42.39
2025-03-20 16:00:00,391,0.197,997,213.67,1133,30.98,1,42.54
2025-03-20 17:00:00,404,0.196,1011,217.55,1216,28.99,1,42.19
2025-03-20 18:00:00,412,0.214,1014,218.28,1128,27.55,0,0.07
2025-03-20 19:00:00,418,0.211,991,213.67,1108,30.9,1,46.16
2025-03-20 20:00:00,406,0.194,998,214.03,1138,33.96,0,0.92
2025-03-20 21:00:00,421,0.21,998,214.2,1234,29.42,1,45.99
2025-03-20 22:00:00,396,0.2,1002,215.66,1209,27.92,0,-0.3
2025-03-20 23:00:00,419,0.204,995,214.54,1168,33.83,1,43.23
2025-03-21 00:00:00,417,0.211,1019,219.18,1235,30.09,0,-1.43
2025-03-21 01:00:00,403,0.21,1004,215.42,1195,31.89,1,45.75
2025-03-21 02:00:00,433,0.213,1004,216.61,1218,28.54,1,44.68
2025-03-21 03:00:00,419,0.212,996,214.01,1217,30.02,0,-0.02
2025-03-21 04:00:00,406,0.204,1000,214.88,1117,32.8,0,-0.42
2025-03-21 05:00:00,421,0.215,1029,220.52,1201,30.26,0,0.22
2025-03-21 06:00:00,435,0.217,1027,221.17,1209,30.29,0,1.17
2025-03-21 07:00:00,395,0.192,1029,221.66,1181,27.02,1,43.95
2025-03-21 08:00:00,440,0.225,991,212.71,1204,31.57,1,48.46
2025-03-21 09:00:00,413,0.201,1028,221.9,1115,28.43,1,43.94
2025-03-21 10:00:00,395,0.207,999,214.49,1120,32.24,1,44.28
2025-03-21 11:00:00,416,0.211,1006,216.6,1237,30.4,1,44.79
2025-03-21 12:00:00,407,0.201,996,214.25,1205,30.58,0,-0.65
2025-03-21 13:00:00,413,0.212,1029,220.22,1231,31.55,1,47.18
2025-03-21 14:00:00,426,0.213,1028,221.29,1143,30.75,1,46.15
2025-03-21 15:00:00,445,0.221,993,213.72,1222,33.44,1,46.86
2025-03-21 16:00:00,413,0.203,1024,219.28,1235,33.12,1,43.46
2025-03-21 17:00:00,427,0.204,1025,221.14,1210,27.57,1,45.79
2025-03-21 18:00:00,423,0.215,1020,219.53,1216,29.66,1,46.73
2025-03-21 19:00:00,429,0.206,1014,218.63,1225,31.67,1,42.9
2025-03-21 20:00:00,436,0.214,1002,214.57,1118,28.11,0,1.63
2025-03-21 21:00:00,404,0.204,1007,216.3,1163,26.86,1,45.17
2025-03-21 22:00:00,400,0.197,1010,217.74,1139,28.48,1,40.99
2025-03-21 23:00:00,411,0.206,990,212.07,1150,29.77,1,44.48
2025-03-22 00:00:00,443,0.215,1025,220.18,1236,21.87,0,1.52
2025-03-22 01:00:00,413,0.205,997,214.56,1155,27.77,0,-0.19
2025-03-22 02:00:00,390,0.196,1010,216.2,1180,26.44,0,0.15
2025-03-22 03:00:00,407,0.199,1010,216.49,1242,32.29,1,42.71
2025-03-22 04:00:00,433,0.225,1016,219.13,1169,31.86,1,49.81
2025-03-22 05:00:00,401,0.197,1008,216.75,1227,30.56,0,1.03
2025-03-22 06:00:00,446,0.23,1012,218.17,1225,30.2,1,48.96
2025-03-22 07:00:00,432,0.215,1024,220.25,1160,31.09,1,46.68
2025-03-22 08:00:00,417,0.201,1029,222.46,1179,28.0,1,44.74
2025-03-22 09:00:00,429,0.209,994,213.93,1220,32.51,1,44.98
2025-03-22 10:00:00,449,0.225,997,214.99,1200,30.19,1,48.86
2025-03-22 11:00:00,396,0.203,1000,214.88,1176,31.84,1,43.46
2025-03-22 12:00:00,412,0.215,1005,216.18,1244,31.75,1,45.56
2025-03-22 13:00:00,410,0.206,1028,221.34,1225,31.07,1,46.5
2025-03-22 14:00:00,423,0.206,1013,218.2,1121,30.63,1,43.64
2025-03-22 15:00:00,400,0.201,1010,217.13,1182,30.48,1,43.24
2025-03-22 16:00:00,411,0.201,1012,217.58,1240,29.87,1,43.83
2025-03-22 17:00:00,431,0.217,1027,221.06,1177,30.97,1,48.56
2025-03-22 18:00:00,424,0.207,997,214.61,1194,30.41,1,44.19
2025-03-22 19:00:00,441,0.21,996,213.63,1208,29.03,1,45.63
2025-03-22 20:00:00,418,0.216,991,213.18,1209,31.22,1,47.21
2025-03-22 21:00:00,431,0.214,1019,219.25,1151,30.56,0,-0.62
2025-03-22 22:00:00,417,0.209,1002,214.94,1202,32.42,1,45.26
2025-03-22 23:00:00,448,0.229,1012,218.03,1200,26.38,0,0.25
2025-03-23 00:00:00,407,0.213,1018,219.08,1241,30.07,0,-0.34
2025-03-23 01:00:00,403,0.205,1027,221.97,1162,28.55,1,43.62
2025-03-23 02:00:00,407,0.204,1026,220.58,1127,28.96,1,45.36
2025-03-23 03:00:00,417,0.211,1009,217.5,1145,31.12,1,46.32
2025-03-23 04:00:00,413,0.205,1022,220.0,1127,27.13,1,46.19
2025-03-23 05:00:00,397,0.199,1018,219.83,1101,30.27,0,-0.34
2025-03-23 06:00:00,431,0.216,1004,215.38,1226,30.06,0,-0.67
2025-03-23 07:00:00,443,0.218,1012,217.33,1116,27.9,1,46.37
2025-03-23 08:00:00,434,0.217,992,212.81,1158,30.32,1,43.2
2025-03-23 09:00:00,442,0.223,1026,220.55,1231,28.48,0,-0.4
2025-03-23 10:00:00,397,0.201,1018,218.31,1176,34.39,1,46.66
2025-03-23 11:00:00,393,0.199,997,213.59,1230,32.4,1,43.71
2025-03-23 12:00:00,416,0.201,1011,216.3,1214,30.13,1,42.55
2025-03-23 13:00:00,425,0.219,1018,217.77,1196,29.14,1,47.1
2025-03-23 14:00:00,394,0.203,991,213.39,1204,31.01,1,42.74
2025-03-23 15:00:00,422,0.211,990,212.62,1123,31.53,1,46.16
2025-03-23 16:00:00,438,0.221,1009,216.32,1134,30.51,1,50.09
2025-03-23 17:00:00,423,0.21,1010,216.82,1101,27.97,1,45.71
2025-03-23 18:00:00,419,0.213,1026,220.33,1132,29.58,1,47.25
2025-03-23 19:00:00,397,0.194,997,213.87,1175,30.16,1,42.1
2025-03-23 20:00:00,428,0.221,1016,219.24,1185,30.58,1,48.37
2025-03-23 21:00:00,436,0.222,1024,220.87,1237,30.63,1,49.21
2025-03-23 22:00:00,415,0.211,995,214.72,1180,31.46,1,45.38
2025-03-23 23:00:00,446,0.222,1008,216.81,1161,32.68,1,48.71
2025-03-24 00:00:00,426,0.206,1007,216.65,1142,32.03,1,42.61
2025-03-24 01:00:00,423,0.216,990,212.52,1220,31.18,1,45.41
2025-03-24 02:00:00,396,0.191,1014,217.59,1158,27.48,1,40.4
2025-03-24 03:00:00,429,0.219,1016,218.45,1108,32.37,1,48.53
2025-03-24 04:00:00,417,0.205,996,214.47,1176,31.64,1,43.1
2025-03-24 05:00:00,428,0.206,1018,219.47,1162,29.49,1,43.66
2025-03-24 06:00:00,428,0.214,1020,219.03,1151,30.06,1,45.08
2025-03-24 07:00:00,417,0.214,1025,219.75,1122,30.13,1,47.57
2025-03-24 08:00:00,403,0.197,1008,217.09,1129,29.12,0,-0.93
2025-03-24 09:00:00,442,0.229,995,213.02,1120,26.5,1,48.64
2025-03-24 10:00:00,439,0.223,1014,217.99,1142,27.77,1,50.15
2025-03-24 11:00:00,427,0.214,1020,219.34,1234,28.19,1,47.38
2025-03-24 12:00:00,393,0.194,998,214.38,1115,26.06,1,41.15
2025-03-24 13:00:00,431,0.214,1009,216.16,1122,27.77,1,45.01
2025-03-24 14:00:00,407,0.206,999,214.6,1186,32.28,1,44.57
2025-03-24 15:00:00,433,0.221,1026,221.41,1130,30.97,1,48.74
2025-03-24 16:00:00,437,0.216,1016,218.74,1220,28.06,1,47.72
2025-03-24 17:00:00,414,0.203,1002,216.01,1168,28.62,1,41.46
2025-03-24 18:00:00,396,0.197,991,212.46,1233,32.46,1,42.98
2025-03-24 19:00:00,427,0.22,1010,217.28,1214,32.41,1,46.19
2025-03-24 20:00:00,417,0.202,1022,219.77,1158,30.14,1,44.0
2025-03-24 21:00:00,394,0.203,1013,217.85,1245,32.35,0,1.39
2025-03-24 22:00:00,392,0.196,1023,220.22,1176,28.47,1,40.98
2025-03-24 23:00:00,433,0.208,998,214.64,1237,30.45,1,44.61
2025-03-25 00:00:00,420,0.208,991,212.47,1106,27.05,1,43.85
2025-03-25 01:00:00,436,0.221,1019,219.39,1136,29.27,1,48.47
2025-03-25 02:00:00,431,0.225,1011,217.79,1185,30.06,0,0.36
2025-03-25 03:00:00,447,0.217,1000,215.66,1115,26.63,1,46.78
2025-03-25 04:00:00,409,0.19,1006,216.97,1215,31.19,1,39.97
2025-03-25 05:00:00,408,0.197,1025,220.61,1217,31.52,1,43.66
2025-03-25 06:00:00,437,0.224,1002,214.86,1113,32.02,0,-0.02
2025-03-25 07:00:00,449,0.216,996,213.38,1238,34.67,1,45.93
2025-03-25 08:00:00,400,0.207,1005,215.96,1186,30.83,1,46.9
2025-03-25 09:00:00,429,0.221,1022,220.19,1203,29.87,1,49.91
2025-03-25 10:00:00,392,0.197,990,213.28,1240,26.8,1,43.83
2025-03-25 11:00:00,412,0.203,1000,215.14,1143,30.78,1,43.99
2025-03-25 12:00:00,396,0.198,995,213.91,1127,31.12,1,44.2
2025-03-25 13:00:00,412,0.209,1009,217.89,1115,27.29,1,44.69
2025-03-25 14:00:00,396,0.2,1024,220.45,1149,29.52,1,43.79
2025-03-25 15:00:00,435,0.226,1026,220.55,1214,30.02,1,49.31
2025-03-25 16:00:00,423,0.21,1015,217.9,1167,31.06,1,45.31
2025-03-25 17:00:00,431,0.209,1001,214.71,1191,31.71,1,44.91
2025-03-25 18:00:00,408,0.197,1019,218.53,1220,28.93,1,43.17
2025-03-25 19:00:00,447,0.215,1017,218.15,1239,30.4,1,47.36
2025-03-25 20:00:00,398,0.2,1016,218.58,1115,31.15,1,45.46
2025-03-25 21:00:00,437,0.217,1008,216.71,1152,29.64,1,45.57
2025-03-25 22:00:00,440,0.22,994,213.55,1148,29.16,1,45.81
2025-03-25 23:00:00,407,0.201,994,214.08,1161,31.43,1,40.55
2025-03-26 00:00:00,430,0.209,1016,219.34,1183,29.64,1,45.1
2025-03-26 01:00:00,437,0.222,1017,218.24,1155,27.61,1,47.91
2025-03-26 02:00:00,434,0.205,1015,217.89,1219,32.75,1,43.9
2025-03-26 03:00:00,431,0.211,1016,217.33,1189,27.83,1,44.82
2025-03-26 04:00:00,414,0.211,1010,217.14,1249,29.81,0,0.09
2025-03-26 05:00:00,441,0.216,990,212.79,1219,30.64,1,45.57
2025-03-26 06:00:00,403,0.203,1017,219.1,1172,30.91,1,43.69
2025-03-26 07:00:00,433,0.212,1004,215.82,1168,30.34,0,0.15
2025-03-26 08:00:00,414,0.205,1006,216.0,1197,24.12,1,43.65
2025-03-26 09:00:00,408,0.207,1015,218.32,1101,28.59,0,1.16
2025-03-26 10:00:00,428,0.208,1009,217.21,1152,30.59,1,44.93
2025-03-26 11:00:00,444,0.226,1014,217.2,1218,29.78,1,48.68
2025-03-26 12:00:00,404,0.202,1002,215.93,1106,31.02,1,43.93
2025-03-26 13:00:00,405,0.209,1022,220.38,1247,32.04,1,44.01
2025-03-26 14:00:00,416,0.209,1014,218.28,1174,31.01,0,1.21
2025-03-26 15:00:00,429,0.209,997,213.89,1194,28.54,1,45.52
2025-03-26 16:00:00,399,0.208,994,213.55,1102,28.92,1,43.65
2025-03-26 17:00:00,393,0.192,995,214.52,1178,33.26,1,39.96
2025-03-26 18:00:00,440,0.219,1012,217.09,1116,29.64,1,46.5
2025-03-26 19:00:00,408,0.209,1019,219.4,1211,29.81,1,44.4
2025-03-26 20:00:00,417,0.199,1003,215.62,1151,31.02,1,41.23
2025-03-26 21:00:00,410,0.212,1012,217.66,1106,32.47,1,44.74
2025-03-26 22:00:00,448,0.218,1000,214.58,1211,28.2,0,-2.65
2025-03-26 23:00:00,436,0.216,1020,219.47,1232,29.01,1,46.98
2025-03-27 00:00:00,403,0.203,995,214.05,1153,26.79,1,43.3
2025-03-27 01:00:00,422,0.211,1000,214.25,1160,29.41,0,1.28
2025-03-27 02:00:00,437,0.222,1002,215.43,1208,31.14,0,0.99
2025-03-27 03:00:00,399,0.191,1001,215.52,1115,29.27,1,40.54
2025-03-27 04:00:00,408,0.208,991,212.87,1146,33.52,1,43.95
2025-03-27 05:00:00,419,0.214,1024,218.94,1147,30.23,0,1.1
2025-03-27 06:00:00,411,0.211,1025,220.32,1220,29.8,1,45.96
2025-03-27 07:00:00,392,0.188,1006,217.02,1163,29.3,1,40.98
2025-03-27 08:00:00,426,0.206,1017,218.48,1149,27.28,1,44.33
2025-03-27 09:00:00,430,0.213,1017,219.37,1140,29.82,0,0.04
2025-03-27 10:00:00,407,0.197,1011,216.96,1121,30.72,0,0.08
2025-03-27 11:00:00,400,0.191,1027,220.22,1214,29.76,1,41.71
2025-03-27 12:00:00,437,0.217,996,214.14,1104,30.46,1,47.44
2025-03-27 13:00:00,391,0.197,1004,215.45,1244,28.66,1,41.51
2025-03-27 14:00:00,401,0.214,1021,219.68,1200,27.51,1,47.24
2025-03-27 15:00:00,443,0.224,1000,214.81,1177,29.79,1,49.95
2025-03-27 16:00:00,395,0.206,1013,218.53,1140,30.44,1,45.39
2025-03-27 17:00:00,432,0.216,992,213.06,1191,29.66,1,45.18
2025-03-27 18:00:00,448,0.227,1019,219.13,1121,30.41,1,50.05
2025-03-27 19:00:00,429,0.214,995,214.22,1152,31.55,1,48.23
2025-03-27 20:00:00,433,0.23,991,213.54,1192,31.55,1,49.14
2025-03-27 21:00:00,418,0.206,1003,216.38,1109,31.71,1,45.28
2025-03-27 22:00:00,448,0.221,1007,216.39,1245,32.01,1,47.88
2025-03-27 23:00:00,419,0.213,1020,219.1,1148,30.99,1,47.05
2025-03-28 00:00:00,391,0.197,1002,214.47,1170,30.71,1,42.07
2025-03-28 01:00:00,398,0.197,1015,219.25,1118,33.89,0,-1.02
2025-03-28 02:00:00,436,0.223,1001,215.4,1154,31.57,0,0.37
2025-03-28 03:00:00,391,0.195,1007,216.88,1120,28.31,0,-1.22
2025-03-28 04:00:00,418,0.209,998,214.85,1125,26.27,0,-0.31
2025-03-28 05:00:00,422,0.212,1010,217.17,1127,29.52,1,47.99
2025-03-28 06:00:00,399,0.191,1029,221.41,1139,31.25,1,42.18
2025-03-28 07:00:00,423,0.204,1013,217.52,1128,31.92,0,-0.92
2025-03-28 08:00:00,433,0.222,1023,219.79,1119,27.5,1,49.02
2025-03-28 09:00:00,444,0.219,997,213.88,1119,31.46,1,46.2
2025-03-28 10:00:00,397,0.198,1022,220.51,1173,32.27,1,43.73
2025-03-28 11:00:00,426,0.221,1012,217.86,1239,31.22,1,46.98
2025-03-28 12:00:00,443,0.221,1002,216.42,1219,30.83,1,48.62
2025-03-28 13:00:00,449,0.223,1003,216.79,1196,29.73,1,48.57
2025-03-28 14:00:00,422,0.215,1003,214.94,1219,29.08,1,45.31
2025-03-28 15:00:00,436,0.215,1005,216.57,1124,31.57,1,46.92
2025-03-28 16:00:00,395,0.204,1027,220.13,1103,31.17,1,46.73
2025-03-28 17:00:00,433,0.221,1028,221.11,1103,29.35,1,48.04
2025-03-28 18:00:00,429,0.224,1015,218.38,1236,35.08,1,49.6
2025-03-28 19:00:00,434,0.214,1015,217.58,1242,26.98,1,46.88
2025-03-28 20:00:00,408,0.211,990,212.48,1125,29.54,1,45.2
2025-03-28 21:00:00,421,0.213,1021,219.7,1178,28.46,1,47.75
2025-03-28 22:00:00,416,0.201,1004,215.95,1189,30.77,1,43.21
2025-03-28 23:00:00,390,0.182,1010,216.64,1170,26.1,0,0.15
2025-03-29 00:00:00,432,0.212,1007,216.16,1175,32.54,1,45.93
2025-03-29 01:00:00,441,0.222,1019,218.34,1198,32.01,0,-0.86
2025-03-29 02:00:00,422,0.213,1002,214.83,1226,30.53,1,46.26
2025-03-29 03:00:00,429,0.214,1013,217.61,1131,29.38,1,46.25
2025-03-29 04:00:00,421,0.21,1019,219.58,1108,31.43,0,1.83
2025-03-29 05:00:00,394,0.196,991,213.62,1177,30.66,1,41.44
2025-03-29 06:00:00,406,0.208,1008,217.64,1112,31.9,1,43.98
2025-03-29 07:00:00,397,0.191,1014,218.22,1223,29.76,1,42.87
2025-03-29 08:00:00,446,0.224,1003,215.74,1195,29.64,1,47.65
2025-03-29 09:00:00,431,0.211,995,214.17,1182,32.16,1,44.06
2025-03-29 10:00:00,423,0.207,1001,215.46,1243,31.27,1,44.98
2025-03-29 11:00:00,398,0.205,1009,216.13,1239,29.65,1,45.61
2025-03-29 12:00:00,445,0.218,1012,218.52,1117,30.74,1,48.28
2025-03-29 13:00:00,412,0.205,1019,218.12,1240,30.37,1,44.21
2025-03-29 14:00:00,424,0.222,1019,219.66,1192,30.93,1,48.85
2025-03-29 15:00:00,439,0.224,1027,220.83,1123,32.54,0,-0.29
2025-03-29 16:00:00,396,0.196,1019,218.54,1201,29.3,1,44.43
2025-03-29 17:00:00,404,0.2,1019,219.35,1239,28.71,1,43.46
2025-03-29 18:00:00,442,0.215,1025,220.32,1159,30.55,1,47.44
2025-03-29 19:00:00,443,0.228,1023,219.6,1159,28.93,0,0.17
2025-03-29 20:00:00,409,0.21,1005,215.38,1199,28.18,1,43.98
2025-03-29 21:00:00,439,0.223,1013,217.06,1100,31.99,1,48.2
2025-03-29 22:00:00,414,0.211,1003,215.34,1142,29.43,1,45.26
2025-03-29 23:00:00,392,0.192,1015,218.03,1154,26.26,0,1.38
2025-03-30 00:00:00,449,0.217,997,213.75,1133,31.69,1,46.53
2025-03-30 01:00:00,444,0.225,1003,215.66,1133,29.12,0,-0.38
2025-03-30 02:00:00,435,0.222,1020,218.77,1209,31.16,1,48.41
2025-03-30 03:00:00,413,0.215,991,213.25,1183,32.17,0,-0.07
2025-03-30 04:00:00,423,0.21,993,214.11,1189,30.38,1,45.03
2025-03-30 05:00:00,435,0.216,990,212.99,1178,25.93,1,46.88
2025-03-30 06:00:00,411,0.204,1009,216.89,1170,26.07,1,45.29
2025-03-30 07:00:00,400,0.203,1003,215.38,1170,28.66,1,42.81
2025-03-30 08:00:00,437,0.217,1029,221.96,1213,29.89,1,49.25
2025-03-30 09:00:00,397,0.198,1014,217.91,1128,32.4,1,43.95
2025-03-30 10:00:00,428,0.218,1014,219.26,1242,30.58,1,47.78
2025-03-30 11:00:00,432,0.213,992,212.69,1196,35.23,1,43.8
2025-03-30 12:00:00,424,0.219,994,213.85,1152,27.02,1,47.04
2025-03-30 13:00:00,438,0.222,1027,221.51,1244,30.24,1,48.86
2025-03-30 14:00:00,435,0.208,1015,217.88,1163,29.11,1,45.92
2025-03-30 15:00:00,427,0.211,1029,221.12,1160,30.47,1,47.29
2025-03-30 16:00:00,397,0.188,1027,221.12,1207,33.5,1,42.97
2025-03-30 17:00:00,443,0.221,1027,221.0,1136,33.63,1,47.67
2025-03-30 18:00:00,426,0.211,993,213.77,1234,30.11,0,2.14
2025-03-30 19:00:00,416,0.212,996,214.72,1107,31.72,1,46.45
